#multi:
;A;;T;;E;;M;;C;;5Mt;;
t;x;y;x;y;x;y;x;y;x;y;x;y;
0,417;0,379;1,411;0,405;0,889;0,440;0,453;0,377;7,921E-2;0,331;5,394E-2;0,474;3,110E-2
0,434;0,379;1,412;0,402;0,887;0,424;0,451;0,357;7,958E-2;0,312;5,390E-2;0,452;3,084E-2
0,450;0,380;1,412;0,399;0,886;0,408;0,450;0,336;7,970E-2;0,284;5,071E-2;0,431;3,041E-2
0,467;0,380;1,411;0,397;0,884;0,392;0,448;0,316;7,988E-2;0,270;5,313E-2;0,409;3,057E-2
0,484;0,380;1,410;0,394;0,881;0,376;0,448;0,295;8,124E-2;0,251;5,510E-2;0,388;3,006E-2
0,500;0,380;1,408;0,389;0,878;0,361;0,447;0,274;8,158E-2;0,227;5,437E-2;0,365;3,019E-2
0,517;0,380;1,406;0,385;0,874;0,345;0,446;0,253;8,244E-2;0,208;5,834E-2;0,344;3,000E-2
0,534;0,380;1,404;0,380;0,871;0,330;0,445;0,231;8,425E-2;0,182;5,940E-2;0,322;3,009E-2
0,550;0,380;1,401;0,375;0,868;0,317;0,444;0,211;8,687E-2;0,165;6,360E-2;0,301;3,088E-2
0,567;0,381;1,397;0,371;0,866;0,303;0,445;0,190;8,986E-2;0,148;6,780E-2;0,279;3,101E-2
0,584;0,381;1,394;0,368;0,864;0,290;0,445;0,170;9,378E-2;0,119;7,264E-2;0,257;3,137E-2
0,600;0,382;1,390;0,365;0,862;0,279;0,447;0,149;9,788E-2;0,102;7,885E-2;0,236;3,164E-2
0,617;0,381;1,387;0,362;0,859;0,270;0,447;0,130;0,103;8,107E-2;8,461E-2;0,214;3,276E-2
0,634;0,382;1,385;0,361;0,858;0,263;0,447;0,112;0,109;6,186E-2;9,259E-2;0,192;3,338E-2
0,650;0,382;1,382;0,361;0,857;0,260;0,447;9,460E-2;0,115;4,689E-2;9,903E-2;0,171;3,413E-2
0,667;0,382;1,381;0,363;0,855;0,259;0,447;7,820E-2;0,122;2,901E-2;0,113;0,151;3,583E-2
0,684;0,382;1,379;0,364;0,855;0,260;0,446;6,339E-2;0,130;1,359E-2;0,124;0,130;3,812E-2
0,700;0,382;1,379;0,367;0,853;0,264;0,444;5,106E-2;0,140;-2,061E-3;0,136;0,111;4,091E-2
0,717;0,382;1,379;0,372;0,853;0,272;0,443;4,089E-2;0,151;-1,013E-2;0,154;9,268E-2;4,417E-2
0,734;0,381;1,381;0,376;0,853;0,283;0,441;3,506E-2;0,162;-1,040E-2;0,174;7,414E-2;4,711E-2
0,750;0,380;1,385;0,380;0,854;0,298;0,439;3,397E-2;0,175;-9,990E-3;0,188;5,814E-2;5,101E-2
0,767;0,379;1,388;0,384;0,854;0,313;0,436;3,699E-2;0,188;2,242E-3;0,206;4,610E-2;6,070E-2
0,784;0,378;1,392;0,386;0,855;0,332;0,433;4,393E-2;0,203;7,767E-3;0,229;4,229E-2;7,537E-2
0,800;0,375;1,394;0,388;0,855;0,352;0,430;5,549E-2;0,220;2,447E-2;0,243;4,733E-2;9,049E-2
0,817;0,371;1,396;0,387;0,856;0,373;0,430;7,222E-2;0,232;3,916E-2;0,257;6,087E-2;0,104
0,834;0,368;1,398;0,386;0,858;0,394;0,432;9,211E-2;0,239;5,523E-2;0,259;8,126E-2;0,112
0,850;0,365;1,400;0,383;0,861;0,414;0,435;0,116;0,240;7,955E-2;0,259;0,109;0,115
0,867;0,362;1,403;0,381;0,864;0,434;0,440;0,140;0,238;0,102;0,258;0,144;0,114
0,884;0,359;1,406;0,378;0,869;0,453;0,446;0,167;0,229;0,124;0,240;0,184;0,109
0,900;0,356;1,408;0,375;0,873;0,470;0,453;0,197;0,217;0,150;0,231;0,225;0,102
0,917;0,353;1,409;0,373;0,877;0,483;0,460;0,229;0,203;0,189;0,205;0,268;9,366E-2
0,934;0,350;1,410;0,371;0,881;0,497;0,467;0,263;0,187;0,216;0,185;0,310;8,383E-2
0,950;0,347;1,411;0,370;0,883;0,507;0,473;0,300;0,169;0,259;0,162;0,356;7,387E-2
0,967;0,345;1,410;0,370;0,885;0,516;0,478;0,339;0,152;0,292;0,143;0,406;6,438E-2
0,984;0,344;1,409;0,370;0,886;0,523;0,480;0,380;0,135;0,342;0,118;0,457;5,672E-2
1,000;0,342;1,407;0,370;0,886;0,528;0,482;0,424;0,120;0,389;9,313E-2;0,510;5,375E-2
1,017;0,341;1,405;0,370;0,885;0,532;0,483;0,469;0,108;0,434;7,582E-2;0,564;5,425E-2
1,034;0,340;1,402;0,369;0,883;0,533;0,482;0,514;9,836E-2;0,484;6,121E-2;0,617;5,893E-2
1,050;0,340;1,399;0,370;0,880;0,533;0,479;0,558;9,429E-2;0,530;5,016E-2;0,667;6,955E-2
1,067;0,339;1,396;0,371;0,876;0,533;0,476;0,598;9,505E-2;0,573;5,093E-2;0,708;8,184E-2
1,084;0,338;1,392;0,372;0,871;0,533;0,473;0,630;9,857E-2;0,606;5,056E-2;0,740;9,474E-2
1,100;0,338;1,389;0,374;0,867;0,534;0,470;0,654;0,103;0,631;5,553E-2;0,761;0,104
1,117;0,338;1,385;0,375;0,863;0,534;0,468;0,667;0,104;0,654;5,201E-2;0,774;0,108
1,134;0,338;1,383;0,377;0,861;0,536;0,466;0,670;0,103;0,654;5,000E-2;0,777;0,106
1,150;0,339;1,380;0,379;0,860;0,539;0,464;0,663;9,706E-2;0,641;4,238E-2;0,771;9,744E-2
1,167;0,339;1,378;0,381;0,859;0,542;0,462;0,648;8,966E-2;0,625;3,655E-2;0,756;8,444E-2
1,184;0,340;1,377;0,385;0,859;0,545;0,460;0,628;8,195E-2;0,601;3,582E-2;0,736;7,179E-2
1,200;0,340;1,378;0,390;0,858;0,546;0,457;0,619;8,227E-2;0,585;3,601E-2;0,727;6,373E-2
1,217;0,340;1,378;0,395;0,861;0,545;0,460;0,610;8,236E-2;0,571;3,642E-2;0,715;5,473E-2
1,234;0,340;1,381;0,399;0,868;0,546;0,464;0,589;8,105E-2;0,545;4,373E-2;0,696;4,563E-2
1,251;0,340;1,384;0,401;0,875;0,545;0,464;0,572;8,016E-2;0,525;4,546E-2;0,676;3,870E-2
1,267;0,341;1,388;0,401;0,879;0,540;0,463;0,551;7,883E-2;0,509;3,963E-2;0,654;3,260E-2
1,284;0,342;1,392;0,401;0,882;0,531;0,463;0,531;7,734E-2;0,486;4,314E-2;0,633;3,079E-2
1,301;0,345;1,394;0,400;0,884;0,521;0,461;0,510;7,707E-2;0,468;4,712E-2;0,612;3,021E-2
1,317;0,348;1,397;0,399;0,887;0,508;0,461;0,489;7,759E-2;0,444;4,438E-2;0,590;2,988E-2
1,334;0,350;1,399;0,398;0,889;0,496;0,459;0,468;7,807E-2;0,425;4,233E-2;0,568;3,019E-2
1,351;0,354;1,402;0,396;0,891;0,483;0,458;0,447;7,827E-2;0,402;4,786E-2;0,547;2,986E-2
1,367;0,356;1,405;0,394;0,893;0,469;0,456;0,426;7,811E-2;0,382;4,558E-2;0,526;2,968E-2
1,384;0,359;1,408;0,393;0,893;0,456;0,455;0,405;7,815E-2;0,350;4,796E-2;0,504;2,947E-2
1,401;0,361;1,410;0,390;0,892;0,442;0,455;0,384;7,826E-2;0,337;4,860E-2;0,482;2,916E-2
1,417;0,361;1,412;0,387;0,890;0,427;0,454;0,364;7,828E-2;0,315;4,409E-2;0,460;2,932E-2
1,434;0,361;1,413;0,384;0,889;0,413;0,452;0,343;7,857E-2;0,299;4,628E-2;0,438;2,911E-2
1,451;0,361;1,413;0,381;0,888;0,398;0,450;0,323;7,935E-2;0,270;5,112E-2;0,417;2,891E-2
1,467;0,361;1,412;0,378;0,886;0,383;0,449;0,302;7,999E-2;0,258;5,176E-2;0,395;2,859E-2
1,484;0,362;1,410;0,375;0,882;0,367;0,447;0,281;8,022E-2;0,233;5,104E-2;0,374;2,838E-2
1,501;0,362;1,408;0,372;0,879;0,352;0,445;0,261;8,035E-2;0,215;5,300E-2;0,352;2,839E-2
1,517;0,363;1,405;0,369;0,876;0,338;0,444;0,240;8,232E-2;0,186;5,584E-2;0,330;2,836E-2
1,534;0,363;1,403;0,365;0,873;0,323;0,442;0,219;8,360E-2;0,170;5,602E-2;0,308;2,783E-2
1,551;0,364;1,399;0,361;0,869;0,310;0,441;0,199;8,608E-2;0,147;5,954E-2;0,286;2,805E-2
1,567;0,365;1,395;0,358;0,866;0,296;0,442;0,178;8,891E-2;0,130;6,575E-2;0,264;2,758E-2
1,584;0,367;1,391;0,356;0,864;0,283;0,443;0,158;9,253E-2;0,104;7,707E-2;0,242;2,759E-2
1,601;0,367;1,387;0,355;0,862;0,271;0,444;0,138;9,753E-2;9,001E-2;7,749E-2;0,220;2,773E-2
1,617;0,368;1,384;0,355;0,861;0,262;0,446;0,119;0,103;6,701E-2;8,301E-2;0,198;2,940E-2
1,634;0,369;1,382;0,355;0,859;0,256;0,446;0,101;0,108;4,936E-2;9,524E-2;0,176;2,956E-2
1,651;0,371;1,380;0,358;0,857;0,254;0,445;8,352E-2;0,116;3,215E-2;0,103;0,156;3,167E-2
1,667;0,372;1,379;0,361;0,856;0,254;0,445;6,791E-2;0,124;1,696E-2;0,112;0,135;3,415E-2
1,684;0,374;1,378;0,365;0,855;0,259;0,444;5,385E-2;0,133;6,305E-4;0,130;0,115;3,678E-2
1,701;0,375;1,378;0,371;0,855;0,265;0,442;4,247E-2;0,143;-7,215E-3;0,146;9,550E-2;3,940E-2
1,717;0,375;1,379;0,377;0,854;0,275;0,440;3,377E-2;0,154;-1,506E-2;0,161;7,713E-2;4,224E-2
1,734;0,374;1,381;0,383;0,855;0,287;0,438;3,065E-2;0,165;-1,665E-2;0,175;5,919E-2;4,475E-2
1,751;0,374;1,384;0,388;0,855;0,303;0,437;3,107E-2;0,177;-4,878E-3;0,197;4,518E-2;5,089E-2
1,767;0,374;1,388;0,392;0,855;0,321;0,434;3,654E-2;0,191;-1,133E-3;0,218;3,514E-2;6,182E-2
1,784;0,374;1,391;0,395;0,855;0,341;0,431;4,522E-2;0,205;1,511E-2;0,236;3,382E-2;7,802E-2
1,801;0,373;1,393;0,396;0,856;0,363;0,429;5,767E-2;0,222;2,981E-2;0,250;4,229E-2;9,286E-2
1,817;0,371;1,396;0,397;0,857;0,384;0,430;7,719E-2;0,232;4,943E-2;0,256;5,992E-2;0,104
1,834;0,370;1,398;0,395;0,860;0,406;0,432;9,953E-2;0,237;6,148E-2;0,257;8,378E-2;0,110
1,851;0,368;1,401;0,394;0,863;0,428;0,437;0,126;0,237;9,159E-2;0,261;0,115;0,111
1,867;0,365;1,404;0,392;0,868;0,447;0,442;0,152;0,232;0,117;0,251;0,152;0,108
1,884;0,363;1,406;0,391;0,873;0,466;0,448;0,182;0,221;0,137;0,235;0,194;0,102
1,901;0,360;1,407;0,390;0,877;0,484;0,455;0,214;0,207;0,172;0,215;0,239;9,260E-2
1,917;0,358;1,409;0,388;0,881;0,499;0,462;0,251;0,192;0,205;0,196;0,286;8,244E-2
1,934;0,355;1,410;0,388;0,885;0,512;0,468;0,287;0,174;0,244;0,172;0,333;7,161E-2
1,951;0,353;1,411;0,389;0,887;0,523;0,474;0,327;0,156;0,284;0,156;0,383;6,094E-2
1,967;0,352;1,411;0,389;0,889;0,531;0,478;0,369;0,138;0,329;0,121;0,430;5,202E-2
1,984;0,352;1,410;0,390;0,889;0,539;0,481;0,415;0,121;0,381;9,623E-2;0,480;4,521E-2
2,001;0,352;1,408;0,391;0,888;0,544;0,481;0,462;0,107;0,424;7,669E-2;0,532;4,068E-2
2,018;0,353;1,406;0,391;0,887;0,547;0,481;0,509;9,702E-2;0,474;6,208E-2;0,639;4,982E-2
2,034;0,353;1,403;0,391;0,884;0,550;0,480;0,555;9,093E-2;0,522;5,126E-2;0,690;6,051E-2
2,051;0,354;1,401;0,392;0,880;0,550;0,477;0,597;9,050E-2;0,569;4,646E-2;0,734;7,547E-2
2,068;0,354;1,398;0,393;0,875;0,551;0,473;0,636;9,335E-2;0,616;4,367E-2;0,771;9,159E-2
2,084;0,355;1,394;0,395;0,870;0,551;0,470;0,667;9,926E-2;0,645;4,083E-2;0,801;0,108
2,101;0,355;1,391;0,397;0,866;0,553;0,467;0,687;0,104;0,679;4,671E-2;0,804;0,114
2,118;0,355;1,388;0,399;0,862;0,555;0,465;0,697;0,105;0,689;5,187E-2;0,813;0,113
2,134;0,355;1,385;0,400;0,860;0,559;0,464;0,697;0,103;0,680;5,296E-2;0,813;0,113
2,151;0,355;1,384;0,402;0,858;0,563;0,463;0,689;9,704E-2;0,665;4,311E-2;0,803;0,101
2,168;0,356;1,383;0,405;0,858;0,567;0,462;0,674;8,966E-2;0,655;4,197E-2;0,787;8,849E-2
2,184;0,356;1,383;0,410;0,856;0,570;0,459;0,655;8,230E-2;0,633;3,746E-2;0,761;7,649E-2
2,201;0,357;1,383;0,416;0,856;0,570;0,456;0,645;8,303E-2;0,613;4,120E-2;0,758;6,714E-2
2,218;0,358;1,384;0,423;0,858;0,569;0,458;0,633;8,259E-2;0,596;4,340E-2;0,775;5,826E-2
2,234;0,359;1,387;0,427;0,866;0,569;0,462;0,611;8,150E-2;0,574;4,290E-2;0,755;4,884E-2
2,251;0,361;1,390;0,429;0,873;0,568;0,463;0,593;8,081E-2;0,549;4,619E-2;0,736;4,084E-2
2,268;0,363;1,395;0,430;0,879;0,563;0,463;0,572;7,869E-2;0,525;4,346E-2;0,714;3,247E-2
2,284;0,366;1,398;0,430;0,883;0,554;0,462;0,552;7,658E-2;0,515;4,232E-2;0,696;2,617E-2
2,301;0,368;1,401;0,429;0,886;0,543;0,461;0,531;7,563E-2;0,492;4,383E-2;0,635;3,325E-2
2,318;0,371;1,403;0,428;0,887;0,530;0,460;0,510;7,620E-2;0,462;4,242E-2;0,618;2,943E-2
2,334;0,374;1,406;0,426;0,889;0,517;0,459;0,489;7,691E-2;0,444;4,037E-2;0,599;3,098E-2
2,351;0,376;1,409;0,425;0,890;0,503;0,458;0,469;7,794E-2;0,423;5,014E-2;0,574;2,993E-2
2,368;0,378;1,411;0,424;0,892;0,490;0,457;0,448;7,829E-2;0,403;4,384E-2;0,549;2,888E-2
2,384;0,379;1,414;0,423;0,892;0,475;0,456;0,428;7,811E-2;0,386;4,804E-2;0,527;3,360E-2
2,401;0,381;1,416;0,421;0,892;0,460;0,455;0,407;7,843E-2;0,364;4,755E-2;0,514;3,218E-2
2,418;0,382;1,418;0,418;0,891;0,446;0,454;0,387;7,861E-2;0,343;4,928E-2;0,483;3,231E-2
2,434;0,383;1,419;0,415;0,890;0,431;0,453;0,366;8,000E-2;0,321;4,678E-2;0,469;3,426E-2
2,451;0,383;1,419;0,412;0,888;0,415;0,452;0,345;8,045E-2;0,298;5,431E-2;0,435;3,040E-2
2,468;0,384;1,418;0,407;0,885;0,400;0,450;0,325;8,070E-2;0,282;5,651E-2;0,418;3,573E-2
2,484;0,384;1,416;0,404;0,882;0,386;0,448;0,305;8,072E-2;0,255;5,756E-2;0,396;3,509E-2
2,501;0,385;1,414;0,401;0,878;0,371;0,447;0,284;8,222E-2;0,243;5,619E-2;0,369;3,562E-2
2,518;0,387;1,411;0,397;0,874;0,357;0,445;0,263;8,297E-2;0,215;5,501E-2;0,356;3,599E-2
2,534;0,388;1,407;0,393;0,870;0,343;0,444;0,242;8,479E-2;0,194;6,077E-2;0,338;3,396E-2
2,551;0,388;1,404;0,389;0,867;0,329;0,443;0,221;8,641E-2;0,185;6,186E-2;0,309;3,608E-2
2,568;0,388;1,400;0,387;0,864;0,315;0,443;0,201;8,878E-2;0,157;6,269E-2;0,287;3,543E-2
2,584;0,390;1,396;0,385;0,861;0,302;0,444;0,181;9,214E-2;0,137;7,269E-2;0,264;3,458E-2
2,601;0,391;1,392;0,384;0,859;0,291;0,445;0,161;9,681E-2;0,108;7,954E-2;0,244;3,235E-2
2,618;0,392;1,389;0,383;0,857;0,283;0,445;0,142;0,102;9,603E-2;7,817E-2;0,233;3,471E-2
2,634;0,394;1,385;0,383;0,856;0,277;0,446;0,123;0,107;7,815E-2;9,241E-2;0,200;3,464E-2
2,651;0,395;1,383;0,383;0,855;0,274;0,445;0,106;0,113;5,314E-2;9,771E-2;0,184;3,460E-2
2,668;0,397;1,381;0,385;0,853;0,274;0,445;8,851E-2;0,120;3,927E-2;0,112;0,157;3,513E-2
2,684;0,398;1,379;0,388;0,852;0,276;0,443;7,330E-2;0,128;2,632E-2;0,119;0,145;4,286E-2
2,701;0,398;1,379;0,391;0,851;0,281;0,442;6,084E-2;0,139;1,044E-2;0,134;0,127;4,083E-2
2,718;0,399;1,380;0,395;0,850;0,291;0,440;5,184E-2;0,150;4,831E-3;0,147;9,745E-2;4,653E-2
2,734;0,400;1,382;0,399;0,851;0,304;0,438;4,806E-2;0,163;2,326E-3;0,169;8,351E-2;5,763E-2
2,751;0,400;1,386;0,403;0,852;0,320;0,434;4,948E-2;0,175;1,209E-2;0,191;7,058E-2;5,979E-2
2,768;0,400;1,390;0,406;0,852;0,337;0,431;5,540E-2;0,187;1,228E-2;0,207;5,765E-2;6,195E-2
2,784;0,400;1,392;0,408;0,853;0,357;0,428;6,448E-2;0,203;3,455E-2;0,226;5,740E-2;8,004E-2
2,801;0,398;1,395;0,409;0,853;0,378;0,426;7,725E-2;0,219;4,277E-2;0,243;7,050E-2;9,240E-2
2,818;0,395;1,398;0,408;0,854;0,399;0,427;9,564E-2;0,230;6,618E-2;0,252;9,116E-2;0,102
2,835;0,392;1,400;0,407;0,857;0,420;0,430;0,117;0,235;8,803E-2;0,256;0,112;0,112
2,851;0,390;1,404;0,405;0,860;0,440;0,434;0,140;0,235;0,100;0,258;0,141;0,113
2,868;0,388;1,406;0,403;0,865;0,461;0,439;0,168;0,231;0,128;0,246;0,177;0,115
2,885;0,385;1,409;0,400;0,869;0,480;0,445;0,198;0,222;0,154;0,233;0,228;0,108
2,901;0,383;1,411;0,400;0,873;0,497;0,452;0,229;0,209;0,188;0,217;0,266;9,643E-2
2,918;0,380;1,414;0,398;0,877;0,511;0,459;0,262;0,194;0,221;0,194;0,309;9,594E-2
2,935;0,377;1,415;0,398;0,881;0,524;0,465;0,298;0,177;0,256;0,174;0,351;8,072E-2
2,951;0,374;1,415;0,398;0,884;0,535;0,470;0,337;0,160;0,294;0,145;0,408;7,091E-2
2,968;0,373;1,414;0,398;0,886;0,545;0,475;0,377;0,143;0,333;0,125;0,451;5,947E-2
2,985;0,371;1,413;0,398;0,886;0,553;0,478;0,421;0,126;0,377;0,108;0,486;4,738E-2
3,001;0,369;1,410;0,398;0,885;0,559;0,480;0,466;0,112;0,432;8,787E-2;0,536;4,190E-2
3,018;0,368;1,408;0,398;0,884;0,563;0,480;0,512;0,100;0,474;6,007E-2;0,613;5,249E-2
3,035;0,367;1,404;0,399;0,881;0,566;0,479;0,559;9,323E-2;0,532;5,641E-2;0,694;5,775E-2
3,051;0,366;1,400;0,399;0,877;0,566;0,477;0,603;9,059E-2;0,573;5,093E-2;0,740;7,192E-2
3,068;0,365;1,397;0,402;0,873;0,566;0,474;0,643;9,324E-2;0,620;4,412E-2;0,780;8,757E-2
3,085;0,364;1,392;0,403;0,868;0,567;0,470;0,676;9,785E-2;0,655;4,799E-2;0,811;0,104
3,101;0,364;1,388;0,406;0,864;0,569;0,468;0,699;0,103;0,681;5,095E-2;0,815;0,110
3,118;0,363;1,384;0,408;0,860;0,571;0,466;0,712;0,104;0,693;4,630E-2;0,822;0,114
3,135;0,363;1,381;0,410;0,858;0,574;0,465;0,714;0,102;0,695;5,255E-2;0,829;0,113
3,151;0,362;1,379;0,412;0,856;0,578;0,463;0,706;9,473E-2;0,682;4,092E-2;0,818;0,103
3,168;0,363;1,378;0,415;0,854;0,582;0,461;0,692;8,721E-2;0,670;3,353E-2;0,807;8,714E-2
3,185;0,363;1,376;0,419;0,853;0,585;0,459;0,673;7,947E-2;0,650;3,125E-2;0,794;7,478E-2
3,201;0,364;1,375;0,425;0,853;0,586;0,456;0,665;8,100E-2;0,632;3,121E-2;0,811;6,631E-2
3,218;0,364;1,376;0,431;0,857;0,585;0,460;0,651;8,111E-2;0,617;4,166E-2;0,767;5,364E-2
3,235;0,363;1,379;0,434;0,865;0,587;0,464;0,631;8,004E-2;0,597;3,938E-2;0,756;5,421E-2
3,251;0,363;1,382;0,435;0,873;0,585;0,465;0,613;7,885E-2;0,580;4,358E-2;0,726;3,624E-2
3,268;0,363;1,387;0,435;0,879;0,578;0,464;0,592;7,667E-2;0,548;3,994E-2;0,699;3,141E-2
3,285;0,365;1,391;0,435;0,882;0,569;0,462;0,572;7,504E-2;0,531;4,012E-2;0,679;3,097E-2
3,301;0,367;1,395;0,434;0,884;0,557;0,461;0,551;7,527E-2;0,509;4,163E-2;0,665;2,934E-2
3,318;0,370;1,398;0,432;0,886;0,544;0,460;0,530;7,560E-2;0,483;3,867E-2;0,640;2,650E-2
3,335;0,372;1,400;0,430;0,889;0,532;0,459;0,509;7,628E-2;0,462;4,041E-2;0,599;3,456E-2
3,351;0,374;1,403;0,428;0,892;0,518;0,458;0,488;7,629E-2;0,443;4,639E-2;0,589;2,976E-2
3,368;0,376;1,406;0,426;0,893;0,505;0,457;0,467;7,615E-2;0,420;3,964E-2;0,571;2,773E-2
3,385;0,379;1,409;0,423;0,893;0,492;0,456;0,447;7,599E-2;0,401;3,960E-2;0,546;2,489E-2
3,401;0,380;1,411;0,421;0,893;0,478;0,455;0,426;7,614E-2;0,386;4,604E-2;0,531;2,506E-2
3,418;0,382;1,414;0,418;0,892;0,466;0,454;0,405;7,637E-2;0,354;4,239E-2;0,503;3,275E-2
3,435;0,382;1,415;0,414;0,891;0,452;0,453;0,385;7,772E-2;0,332;4,591E-2;0,485;3,072E-2
3,451;0,382;1,415;0,410;0,890;0,438;0,451;0,364;7,787E-2;0,317;4,833E-2;0,464;2,828E-2
3,468;0,382;1,415;0,407;0,887;0,425;0,450;0,343;7,817E-2;0,296;5,208E-2;0,439;2,544E-2
3,485;0,382;1,413;0,403;0,885;0,409;0,448;0,323;7,836E-2;0,278;5,203E-2;0,417;2,658E-2
3,501;0,382;1,412;0,400;0,881;0,395;0,447;0,302;7,974E-2;0,258;4,976E-2;0,396;3,688E-2
3,518;0,382;1,410;0,396;0,878;0,380;0,445;0,281;8,037E-2;0,236;4,926E-2;0,373;3,066E-2
3,535;0,383;1,408;0,392;0,875;0,365;0,444;0,261;8,226E-2;0,211;5,054E-2;0,351;3,001E-2
3,551;0,383;1,405;0,388;0,873;0,351;0,443;0,240;8,382E-2;0,190;5,830E-2;0,334;4,071E-2
3,568;0,384;1,402;0,386;0,870;0,336;0,444;0,219;8,631E-2;0,167;6,182E-2;0,309;3,429E-2
3,585;0,384;1,399;0,383;0,868;0,322;0,444;0,199;8,956E-2;0,146;6,757E-2;0,288;3,185E-2
3,601;0,384;1,395;0,381;0,866;0,309;0,444;0,179;9,408E-2;0,129;7,177E-2;0,273;3,381E-2
3,618;0,385;1,391;0,379;0,864;0,300;0,445;0,158;9,903E-2;0,105;8,533E-2;0,244;3,235E-2
3,635;0,384;1,388;0,378;0,862;0,291;0,445;0,139;0,104;8,307E-2;8,483E-2;0,226;3,211E-2
3,652;0,385;1,385;0,377;0,860;0,286;0,445;0,121;0,110;7,012E-2;9,150E-2;0,199;3,264E-2
3,668;0,385;1,383;0,378;0,859;0,283;0,444;0,104;0,116;5,246E-2;0,104;0,186;3,659E-2
3,685;0,385;1,381;0,380;0,856;0,283;0,443;8,809E-2;0,124;3,480E-2;0,116;0,163;4,310E-2
3,702;0,386;1,379;0,384;0,854;0,285;0,442;7,383E-2;0,133;2,116E-2;0,129;0,149;4,148E-2
3,718;0,386;1,379;0,389;0,853;0,291;0,440;6,214E-2;0,143;1,578E-2;0,140;0,119;4,539E-2
3,735;0,385;1,380;0,395;0,851;0,300;0,439;5,440E-2;0,155;1,457E-3;0,159;0,106;4,933E-2
3,752;0,385;1,382;0,401;0,851;0,313;0,436;5,074E-2;0,168;7,438E-3;0,178;8,631E-2;4,889E-2
3,768;0,385;1,385;0,407;0,851;0,329;0,434;5,299E-2;0,179;1,520E-2;0,199;7,078E-2;5,800E-2
3,785;0,385;1,388;0,412;0,851;0,347;0,430;5,775E-2;0,191;2,474E-2;0,223;5,943E-2;6,215E-2
3,802;0,384;1,390;0,416;0,852;0,369;0,426;6,885E-2;0,205;4,368E-2;0,235;5,720E-2;8,183E-2
3,818;0,384;1,392;0,417;0,852;0,391;0,424;8,344E-2;0,220;5,459E-2;0,246;6,851E-2;9,399E-2
