#multi:
;A;;T;;E;;M;;C;;5Mt;;
t;x;y;x;y;x;y;x;y;x;y;x;y;
0,000;0,296;1,400;0,275;0,901;0,236;0,455;0,170;8,977E-2;0,122;5,920E-2;0,286;4,502E-2
0,017;0,297;1,400;0,275;0,901;0,236;0,455;0,170;8,977E-2;0,122;5,920E-2;0,286;4,502E-2
0,033;0,297;1,400;0,275;0,901;0,236;0,455;0,170;8,977E-2;0,122;5,920E-2;0,286;4,502E-2
0,050;0,297;1,400;0,275;0,901;0,235;0,456;0,170;9,010E-2;0,122;5,920E-2;0,286;4,502E-2
0,067;0,297;1,400;0,275;0,901;0,235;0,456;0,170;9,011E-2;0,122;5,920E-2;0,286;4,502E-2
0,083;0,297;1,400;0,274;0,900;0,235;0,456;0,170;9,011E-2;0,122;5,920E-2;0,286;4,502E-2
0,100;0,297;1,400;0,274;0,900;0,235;0,456;0,170;9,011E-2;0,122;5,920E-2;0,286;4,563E-2
0,117;0,297;1,400;0,274;0,900;0,235;0,456;0,170;9,011E-2;0,122;5,920E-2;0,286;4,564E-2
0,133;0,297;1,400;0,274;0,900;0,235;0,456;0,170;9,011E-2;0,122;5,920E-2;0,286;4,564E-2
0,150;0,297;1,400;0,275;0,900;0,236;0,456;0,170;8,987E-2;0,122;5,924E-2;0,286;4,564E-2
0,167;0,297;1,400;0,276;0,900;0,236;0,456;0,171;8,992E-2;0,122;5,913E-2;0,287;4,555E-2
0,183;0,297;1,400;0,275;0,900;0,236;0,456;0,171;8,959E-2;0,122;5,916E-2;0,286;4,544E-2
0,200;0,297;1,400;0,275;0,900;0,236;0,456;0,170;9,004E-2;0,122;5,940E-2;0,286;4,568E-2
0,217;0,297;1,400;0,275;0,900;0,235;0,456;0,170;9,042E-2;0,122;5,952E-2;0,286;4,575E-2
0,233;0,297;1,400;0,275;0,900;0,235;0,456;0,170;9,026E-2;0,122;5,943E-2;0,286;4,569E-2
0,250;0,297;1,400;0,275;0,900;0,235;0,456;0,171;8,995E-2;0,122;5,932E-2;0,286;4,565E-2
0,267;0,297;1,400;0,275;0,900;0,235;0,456;0,170;9,006E-2;0,122;5,932E-2;0,286;4,564E-2
0,283;0,297;1,400;0,275;0,900;0,235;0,456;0,170;9,009E-2;0,122;5,932E-2;0,286;4,565E-2
0,300;0,297;1,400;0,275;0,900;0,235;0,456;0,170;9,033E-2;0,122;5,936E-2;0,286;4,569E-2
0,317;0,297;1,400;0,275;0,900;0,235;0,456;0,170;9,025E-2;0,122;5,945E-2;0,286;4,563E-2
0,333;0,297;1,400;0,275;0,900;0,235;0,456;0,170;9,022E-2;0,122;5,940E-2;0,286;4,562E-2
0,350;0,297;1,400;0,276;0,900;0,236;0,456;0,171;8,983E-2;0,122;5,907E-2;0,286;4,557E-2
0,367;0,297;1,400;0,276;0,900;0,236;0,456;0,171;8,991E-2;0,122;5,915E-2;0,286;4,556E-2
0,383;0,297;1,400;0,275;0,900;0,235;0,456;0,170;9,028E-2;0,122;5,947E-2;0,286;4,565E-2
0,400;0,297;1,400;0,275;0,901;0,235;0,456;0,170;9,044E-2;0,122;5,995E-2;0,285;4,573E-2
0,417;0,297;1,400;0,274;0,901;0,235;0,456;0,170;9,036E-2;0,122;5,976E-2;0,286;4,566E-2
0,434;0,297;1,400;0,275;0,901;0,235;0,456;0,170;9,020E-2;0,122;5,909E-2;0,286;4,554E-2
0,450;0,297;1,400;0,276;0,900;0,236;0,456;0,171;8,984E-2;0,123;5,893E-2;0,286;4,550E-2
0,467;0,297;1,400;0,275;0,900;0,237;0,456;0,171;8,958E-2;0,122;5,904E-2;0,286;4,542E-2
0,484;0,297;1,400;0,275;0,900;0,236;0,456;0,171;8,991E-2;0,122;5,911E-2;0,286;4,553E-2
0,500;0,296;1,400;0,275;0,900;0,236;0,456;0,170;9,023E-2;0,122;5,941E-2;0,285;4,576E-2
0,517;0,297;1,400;0,275;0,900;0,235;0,456;0,170;9,020E-2;0,122;5,934E-2;0,286;4,568E-2
0,534;0,297;1,400;0,275;0,900;0,235;0,456;0,170;9,017E-2;0,122;5,931E-2;0,286;4,565E-2
0,550;0,297;1,400;0,275;0,900;0,235;0,456;0,171;8,987E-2;0,122;5,910E-2;0,286;4,562E-2
0,567;0,297;1,400;0,275;0,900;0,236;0,456;0,171;8,973E-2;0,122;5,916E-2;0,286;4,560E-2
0,584;0,297;1,400;0,275;0,900;0,236;0,456;0,171;8,985E-2;0,122;5,916E-2;0,286;4,560E-2
0,600;0,297;1,401;0,275;0,901;0,235;0,456;0,170;9,021E-2;0,122;5,929E-2;0,286;4,566E-2
0,617;0,297;1,400;0,274;0,901;0,235;0,456;0,170;9,030E-2;0,122;5,949E-2;0,286;4,564E-2
0,634;0,297;1,400;0,274;0,901;0,235;0,456;0,170;9,019E-2;0,122;5,935E-2;0,286;4,570E-2
0,650;0,297;1,400;0,275;0,900;0,236;0,456;0,170;8,997E-2;0,122;5,922E-2;0,286;4,559E-2
0,667;0,297;1,400;0,275;0,900;0,236;0,456;0,171;8,969E-2;0,122;5,893E-2;0,286;4,556E-2
0,684;0,297;1,400;0,275;0,900;0,235;0,456;0,171;8,990E-2;0,122;5,884E-2;0,286;4,560E-2
0,700;0,297;1,400;0,274;0,900;0,235;0,456;0,170;9,023E-2;0,122;5,921E-2;0,286;4,569E-2
0,717;0,297;1,400;0,274;0,901;0,235;0,456;0,170;9,050E-2;0,122;5,974E-2;0,286;4,572E-2
0,734;0,296;1,400;0,274;0,901;0,235;0,456;0,170;9,035E-2;0,122;5,958E-2;0,286;4,565E-2
0,750;0,297;1,400;0,274;0,900;0,235;0,456;0,171;8,996E-2;0,122;5,921E-2;0,286;4,560E-2
0,767;0,297;1,400;0,274;0,900;0,236;0,456;0,171;8,955E-2;0,123;5,899E-2;0,286;4,554E-2
0,784;0,297;1,400;0,274;0,900;0,236;0,456;0,171;8,967E-2;0,122;5,913E-2;0,286;4,559E-2
0,800;0,296;1,400;0,274;0,900;0,236;0,456;0,171;8,976E-2;0,122;5,922E-2;0,286;4,560E-2
0,817;0,296;1,400;0,274;0,900;0,235;0,456;0,171;8,981E-2;0,122;5,924E-2;0,286;4,554E-2
0,834;0,296;1,400;0,274;0,900;0,235;0,456;0,171;8,977E-2;0,122;5,899E-2;0,286;4,551E-2
0,850;0,296;1,400;0,274;0,900;0,235;0,456;0,171;8,960E-2;0,122;5,903E-2;0,286;4,554E-2
0,867;0,296;1,400;0,274;0,900;0,235;0,456;0,171;8,958E-2;0,122;5,883E-2;0,286;4,556E-2
0,884;0,296;1,400;0,274;0,900;0,235;0,456;0,171;8,986E-2;0,122;5,921E-2;0,286;4,557E-2
0,900;0,296;1,400;0,274;0,900;0,235;0,456;0,171;8,981E-2;0,122;5,915E-2;0,286;4,555E-2
0,917;0,296;1,400;0,274;0,900;0,235;0,456;0,171;8,977E-2;0,122;5,913E-2;0,286;4,555E-2
0,934;0,296;1,400;0,274;0,900;0,235;0,456;0,171;8,969E-2;0,122;5,911E-2;0,286;4,554E-2
0,950;0,296;1,400;0,274;0,900;0,235;0,456;0,171;8,971E-2;0,122;5,898E-2;0,286;4,555E-2
0,967;0,296;1,400;0,274;0,900;0,235;0,456;0,171;8,953E-2;0,122;5,883E-2;0,286;4,553E-2
0,984;0,296;1,400;0,274;0,901;0,235;0,456;0,171;8,984E-2;0,122;5,910E-2;0,286;4,560E-2
1,000;0,296;1,400;0,274;0,900;0,235;0,456;0,171;8,976E-2;0,122;5,912E-2;0,286;4,559E-2
1,017;0,296;1,400;0,274;0,901;0,235;0,456;0,171;8,971E-2;0,122;5,909E-2;0,286;4,557E-2
1,034;0,296;1,400;0,274;0,900;0,235;0,456;0,171;8,968E-2;0,122;5,895E-2;0,286;4,550E-2
1,050;0,296;1,400;0,274;0,900;0,235;0,456;0,171;8,918E-2;0,122;5,868E-2;0,286;4,542E-2
1,067;0,296;1,400;0,274;0,900;0,235;0,456;0,171;8,939E-2;0,122;5,883E-2;0,287;4,550E-2
1,084;0,296;1,400;0,274;0,900;0,235;0,456;0,171;8,985E-2;0,122;5,891E-2;0,286;4,557E-2
1,100;0,296;1,401;0,274;0,901;0,235;0,456;0,171;8,985E-2;0,122;5,950E-2;0,286;4,564E-2
1,117;0,296;1,400;0,274;0,901;0,235;0,456;0,171;8,978E-2;0,122;5,924E-2;0,286;4,558E-2
1,134;0,296;1,400;0,274;0,901;0,235;0,456;0,171;8,966E-2;0,122;5,915E-2;0,286;4,558E-2
1,150;0,296;1,401;0,274;0,901;0,235;0,456;0,171;8,954E-2;0,122;5,900E-2;0,286;4,557E-2
1,167;0,296;1,400;0,274;0,901;0,235;0,456;0,171;8,958E-2;0,122;5,902E-2;0,286;4,556E-2
1,184;0,296;1,400;0,274;0,901;0,235;0,456;0,171;8,960E-2;0,122;5,901E-2;0,286;4,547E-2
1,200;0,296;1,400;0,274;0,900;0,235;0,456;0,171;8,961E-2;0,122;5,873E-2;0,286;4,544E-2
1,217;0,296;1,400;0,274;0,900;0,235;0,456;0,171;8,943E-2;0,122;5,882E-2;0,286;4,552E-2
1,234;0,295;1,400;0,274;0,901;0,235;0,456;0,171;8,973E-2;0,122;5,887E-2;0,286;4,554E-2
1,250;0,295;1,400;0,274;0,901;0,235;0,456;0,171;8,996E-2;0,122;5,928E-2;0,286;4,560E-2
1,267;0,295;1,400;0,274;0,901;0,235;0,456;0,171;9,006E-2;0,122;5,943E-2;0,286;4,565E-2
1,284;0,294;1,400;0,274;0,901;0,235;0,456;0,171;8,957E-2;0,122;5,879E-2;0,286;4,555E-2
1,301;0,294;1,400;0,275;0,901;0,235;0,456;0,171;8,963E-2;0,122;5,885E-2;0,286;4,556E-2
1,317;0,294;1,400;0,274;0,901;0,235;0,456;0,171;8,967E-2;0,122;5,869E-2;0,286;4,549E-2
1,334;0,293;1,400;0,274;0,901;0,235;0,456;0,171;8,997E-2;0,122;5,924E-2;0,286;4,559E-2
1,351;0,292;1,400;0,274;0,901;0,235;0,456;0,170;9,027E-2;0,122;5,975E-2;0,286;4,579E-2
1,367;0,292;1,400;0,274;0,901;0,234;0,456;0,170;9,019E-2;0,122;5,944E-2;0,286;4,571E-2
1,384;0,292;1,400;0,274;0,901;0,234;0,456;0,171;8,995E-2;0,122;5,928E-2;0,286;4,566E-2
1,401;0,292;1,400;0,274;0,901;0,234;0,456;0,171;8,932E-2;0,123;5,853E-2;0,286;4,541E-2
1,417;0,292;1,400;0,274;0,900;0,234;0,456;0,171;8,951E-2;0,122;5,876E-2;0,286;4,541E-2
1,434;0,292;1,400;0,274;0,900;0,234;0,456;0,171;8,960E-2;0,122;5,888E-2;0,286;4,552E-2
1,451;0,291;1,400;0,273;0,901;0,233;0,456;0,170;9,061E-2;0,121;5,962E-2;0,286;4,574E-2
1,467;0,291;1,400;0,273;0,901;0,233;0,456;0,170;9,031E-2;0,122;5,938E-2;0,286;4,570E-2
1,484;0,292;1,400;0,272;0,901;0,233;0,456;0,170;9,010E-2;0,122;5,929E-2;0,286;4,571E-2
1,501;0,292;1,400;0,272;0,901;0,234;0,456;0,171;8,967E-2;0,122;5,903E-2;0,286;4,559E-2
1,517;0,292;1,400;0,272;0,900;0,234;0,456;0,171;8,970E-2;0,122;5,894E-2;0,286;4,551E-2
1,534;0,292;1,400;0,272;0,901;0,234;0,456;0,171;8,968E-2;0,122;5,905E-2;0,286;4,556E-2
1,551;0,292;1,400;0,272;0,901;0,233;0,456;0,171;8,975E-2;0,122;5,916E-2;0,286;4,558E-2
1,567;0,292;1,400;0,272;0,901;0,233;0,456;0,171;8,981E-2;0,122;5,916E-2;0,286;4,564E-2
1,584;0,292;1,400;0,272;0,901;0,233;0,456;0,171;8,981E-2;0,122;5,916E-2;0,286;4,562E-2
1,601;0,292;1,400;0,272;0,901;0,233;0,456;0,171;8,981E-2;0,122;5,916E-2;0,286;4,561E-2
1,617;0,292;1,400;0,272;0,901;0,233;0,456;0,171;8,981E-2;0,122;5,913E-2;0,286;4,561E-2
1,634;0,292;1,400;0,273;0,901;0,234;0,456;0,171;8,957E-2;0,123;5,892E-2;0,287;4,556E-2
